,Avg Length,Avg GC,Avg KPK
FAM179B,3049.9,0.399123262044,999.763033175
FAM180A,1363.25,0.515419024239,1000.0
FAM180B,1388.0,0.581412103746,984.716157205
FAM181A,1308.8,0.62507355129,1000.0
FAM181A-AS1,932.75,0.542863356283,985.655737705
FAM181B,3924.0,0.547655453619,1000.0
FAM182A,1423.4,0.52159571285,996.993670886
FAM182B,734.0,0.563012410596,1000.0
FAM183A,467.833333333,0.511660208066,1000.0
FAM183B,1595.0,0.52539184953,1000.0
FAM183CP,2260.5,0.465794261877,1000.0
FAM184A,2136.92857143,0.384071462724,999.78242958
FAM184B,6622.0,0.491996375717,993.341404358
FAM185A,1265.25,0.490958012509,1000.0
FAM185BP,716.0,0.47625698324,1000.0
FAM186A,4476.5,0.461194760927,936.915798055
FAM186B,2145.4,0.537184080448,1000.0
FAM187A,2572.5,0.550889396957,1000.0
FAM187B,1184.0,0.591216216216,1000.0
FAM187B2P,713.0,0.539971949509,1000.0
FAM188A,1532.33333333,0.37250171893,1000.0
FAM188B,2931.33333333,0.489775374309,999.595796281
FAM189A1,1790.5,0.55402400309,1000.0
FAM189A2,1860.83333333,0.512887880116,1000.0
FAM189B,1779.4,0.621365958124,999.712781235
FAM192A,866.476190476,0.454543533247,1000.0
FAM193A,3267.54545455,0.525941214479,999.951032001
FAM193B,1260.63157895,0.592953783068,999.649314246
FAM195A,1166.6,0.659101941394,999.258289703
FAM195B,1204.5,0.655302201685,999.718943227
FAM195CP,511.0,0.66927592955,1000.0
FAM195DP,209.0,0.55980861244,1000.0
FAM196A,3962.33333333,0.463081975529,1000.0
FAM196B,1797.0,0.468984899728,999.832495812
FAM197Y1,764.0,0.590314136126,1000.0
FAM197Y2,1193.66666667,0.501763099837,1000.0
FAM197Y3,1169.66666667,0.502714803683,1000.0
FAM197Y4,537.5,0.560258297645,1000.0
FAM197Y5,540.666666667,0.543478927104,1000.0
FAM197Y6,1191.0,0.504024591443,1000.0
FAM197Y7,1186.0,0.503009062182,1000.0
FAM197Y8,1122.66666667,0.508068783069,1000.0
FAM197Y9,1048.0,0.485476502753,1000.0
FAM198A,1909.0,0.585521972549,1000.0
FAM198B,2316.44444444,0.422741841703,999.930379587
FAM199X,4847.0,0.369750419466,999.865645573
FAM19A1,1184.5,0.431169708709,1000.0
FAM19A2,1353.88235294,0.407385854638,1000.0
FAM19A3,1169.0,0.539666359382,1000.0
FAM19A4,1447.0,0.509149982896,1000.0
FAM19A5,1284.4,0.62401533494,998.37068412
FAM200A,2211.5,0.396045979779,1000.0
FAM200B,1041.95652174,0.409325723466,999.974848519
FAM201A,1978.33333333,0.560185980599,999.902619535
FAM201B,597.0,0.71189279732,991.423670669
FAM204A,2092.0,0.423184946872,999.542593316
FAM204BP,701.0,0.405135520685,1000.0
FAM204CP,642.0,0.353582554517,1000.0
FAM205A,4225.0,0.530177514793,1000.0
FAM205B,2722.33333333,0.505733759825,1000.0
FAM205CP,1866.33333333,0.466138839078,1000.0
FAM206A,895.75,0.435745876556,1000.0
FAM206BP,541.0,0.423290203327,1000.0
FAM207A,742.6,0.651584414951,1000.0
FAM207BP,505.0,0.625742574257,1000.0
FAM207CP,507.0,0.60157790927,1000.0
FAM208A,2932.4,0.37147750991,998.441551341
FAM208B,1256.84615385,0.444515586828,1000.0
FAM209A,788.5,0.508475819398,1000.0
FAM209B,694.0,0.476945244957,1000.0
FAM20A,2110.28571429,0.527154026534,1000.0
FAM20B,3293.5,0.480033960101,999.497487437
FAM20C,1368.8,0.619824953407,997.873324087
FAM210A,1978.85714286,0.449360007411,998.231812632
FAM210B,1830.0,0.508002164423,999.835092348
FAM210CP,574.0,0.560975609756,1000.0
FAM212A,1040.0,0.639423076923,1000.0
FAM212B,1835.75,0.535798498547,997.294398662
FAM212B-AS1,1455.0,0.503917053051,1000.0
FAM213A,2388.16666667,0.471419163427,995.805466887
FAM213B,1653.73333333,0.63705206244,999.632014722
FAM214A,1873.375,0.419358169401,1000.0
FAM214B,2761.33333333,0.573931049942,999.755429728
FAM215A,755.0,0.611920529801,1000.0
FAM215B,2183.0,0.527256069629,992.623328723
FAM216A,1254.33333333,0.46677998654,1000.0
FAM216B,3271.5,0.394767050711,994.780874481
FAM217A,975.285714286,0.509911394755,1000.0
FAM217B,2871.75,0.434882676131,998.42499154
FAM218A,2175.0,0.397701149425,999.537251273
FAM218BP,458.0,0.558951965066,1000.0
FAM219A,2669.33333333,0.60204358745,1000.0
FAM219B,1354.15789474,0.559646268596,1000.0
FAM21A,3028.11111111,0.473572448244,999.680563867
FAM21C,3111.4,0.474677096341,999.733981839
FAM21EP,1581.0,0.503668952524,999.537679149
FAM21FP,793.0,0.563158815506,999.776186213
FAM220A,1045.16666667,0.572745353677,1000.0
FAM220BP,816.0,0.511029411765,1000.0
FAM220CP,831.0,0.513838748496,1000.0
FAM221A,1728.75,0.439959853817,994.423762522
FAM221B,2145.0,0.516180204735,1000.0
FAM222A,2160.66666667,0.637440493697,1000.0
FAM222A-AS1,723.666666667,0.537621427374,998.833138856
FAM222B,1359.6,0.565622552618,1000.0
FAM223A,710.5,0.465874874209,1000.0
FAM224A,2031.0,0.43180699163,1000.0
FAM224B,2032.0,0.432086614173,1000.0
FAM225A,5862.5,0.551390163934,1000.0
FAM225B,6504.5,0.536588254495,999.728482216
FAM226B,1490.0,0.464429530201,1000.0
FAM227A,1989.72727273,0.478870409519,998.774120718
FAM227B,1008.85714286,0.388189430268,999.763098851
FAM228A,932.25,0.463975841876,1000.0
FAM228B,1144.1,0.438778116795,999.761910737
FAM229A,1066.5,0.65208903333,996.476713032
FAM229B,1570.5,0.442185381341,999.604586793
FAM230A,877.0,0.473886303197,999.730603448
FAM230B,1251.0,0.486818374474,929.975225225
FAM230C,1970.0,0.473604060914,1000.0
FAM231A,510.5,0.581783124209,1000.0
FAM231C,510.0,0.56862745098,1000.0
FAM231D,3394.0,0.498526812021,1000.0
FAM24A,596.0,0.417785234899,1000.0
FAM24B,680.5,0.479659938414,1000.0
FAM25A,345.0,0.553623188406,1000.0
FAM25BP,347.666666667,0.543705875843,1000.0
FAM25E,588.0,0.578231292517,916.37630662
FAM25HP,319.0,0.573667711599,1000.0
FAM26D,1099.25,0.440071774024,1000.0
FAM26E,9784.0,0.397383483238,995.803480041
FAM26F,734.333333333,0.443892346145,1000.0
FAM27B,213.0,0.525821596244,1000.0
FAM27C,616.0,0.603896103896,1000.0
FAM27E3,966.5,0.535183338872,1000.0
FAM27E4,342.0,0.53216374269,1000.0
FAM27L,449.0,0.554211469534,1000.0
FAM32A,943.6,0.528501758123,1000.0
FAM32B,428.0,0.495327102804,983.09178744
FAM35A,2661.66666667,0.454331203836,1000.0
FAM35BP,1979.5,0.392277899455,1000.0
FAM35CP,2470.0,0.381376518219,1000.0
FAM35DP,2712.0,0.383849557522,1000.0
FAM3A,1263.90909091,0.645462409281,999.81731406
FAM3B,1316.16666667,0.465753870903,1000.0
FAM3C,992.8,0.391872446187,1000.0
FAM3C2,681.0,0.412628487518,1000.0
FAM3D,752.6,0.569619412726,1000.0
FAM41AY1,906.0,0.520971302428,1000.0
FAM41AY2,906.0,0.520971302428,1000.0
FAM41C,919.0,0.464102406867,1000.0
FAM43A,2494.0,0.609863672815,1000.0
FAM43B,2572.0,0.679237947123,1000.0
FAM45A,1270.36363636,0.474484344514,998.641560956
FAM45B,1349.0,0.452249658291,1000.0
FAM46A,3542.4,0.445621214874,996.027804484
FAM46B,2368.0,0.625,1000.0
FAM46C,5751.0,0.447226569292,999.128464354
FAM46D,3058.5,0.34587768224,1000.0
FAM47A,2537.0,0.539409988303,939.214487347
FAM47B,2120.0,0.534905660377,962.488129155
FAM47C,3270.0,0.570948012232,731.265356265
FAM47DP,3290.0,0.566565349544,838.217338217
FAM47E,1629.88888889,0.436812118139,999.18535857
FAM47E-STBD1,2386.0,0.4688140735,995.892172114
FAM49A,1547.2,0.461654369618,999.914089347
FAM49B,1205.17241379,0.44870152122,998.716201362
FAM50A,878.142857143,0.594651135176,994.959984582
FAM50B,1780.0,0.58765597896,1000.0
FAM53A,1688.57142857,0.644536913924,901.495813265
FAM53B,3518.66666667,0.591216414695,1000.0
FAM53B-AS1,822.0,0.517770167588,1000.0
FAM53C,1220.45454545,0.56084758031,998.540003893
FAM57A,1368.57142857,0.587311018525,1000.0
FAM57B,1374.0,0.585383979603,999.689305909
FAM58A,939.111111111,0.578599101548,1000.0
FAM58BP,645.0,0.564341085271,1000.0
FAM58CP,640.0,0.5515625,1000.0
FAM58DP,619.0,0.570274636511,1000.0
FAM60A,1645.11111111,0.43980980658,999.80620155
FAM60BP,658.0,0.454407294833,1000.0
FAM60CP,664.0,0.448795180723,1000.0
FAM60DP,632.0,0.392405063291,969.25566343
FAM63A,1823.14285714,0.554993535743,999.836610206
FAM63B,4249.2,0.436072422873,994.499898199
FAM64A,1123.0,0.592207473809,1000.0
FAM65A,1607.69565217,0.611539547025,999.260486534
FAM65B,3048.5,0.465917986684,998.913305455
FAM65C,2367.33333333,0.584189477761,1000.0
FAM66A,733.5,0.589501974681,998.897464168
FAM66B,2031.0,0.5105667311,999.235474006
FAM66C,1233.55555556,0.499074142965,997.689036791
FAM66D,918.0,0.641612200436,1000.0
FAM66E,1760.0,0.535613746882,998.219328546
FAM69A,2195.8,0.399165336065,1000.0
FAM69B,2157.33333333,0.643366132394,1000.0
FAM69C,2500.0,0.529113038787,993.980189043
FAM71A,2305.0,0.554446854664,1000.0
FAM71B,2515.0,0.507355864811,1000.0
FAM71BP1,523.0,0.401529636711,1000.0
FAM71C,1796.0,0.497216035635,1000.0
FAM71D,1047.18181818,0.428165029846,1000.0
FAM71E1,837.0,0.618896164733,1000.0
FAM71E2,3189.5,0.628155095868,989.922844547
FAM71F1,1189.77777778,0.506048293231,1000.0
FAM71F2,1227.0,0.521305080778,998.671667448
FAM72A,1037.875,0.481763904071,1000.0
FAM72B,1157.28571429,0.463515311859,1000.0
FAM72C,1422.66666667,0.434392876654,999.853993284
FAM72D,2397.0,0.419691280768,999.58036089
FAM73A,3994.75,0.410977532797,992.975101559
FAM73B,1492.23076923,0.627249571879,999.453969374
FAM74A1,502.0,0.496827643736,890.829205872
FAM74A4,1035.33333333,0.47297015839,899.124415517
FAM74A6,1246.5,0.453125915355,928.199012295
FAM74A7,727.0,0.496561210454,900.420757363
FAM76A,1582.0,0.456364948909,997.677580098
FAM76B,1419.76923077,0.419007182812,1000.0
FAM78A,3244.25,0.583258885382,1000.0
FAM78B,2409.2,0.568719510221,998.378964413
FAM81A,745.533333333,0.503933671969,1000.0
FAM81B,779.222222222,0.413903900125,1000.0
FAM83A,1864.5,0.543829160434,999.883807399
FAM83A-AS1,1108.0,0.491628443069,1000.0
FAM83B,3167.0,0.407641300916,1000.0
FAM83C,3145.0,0.603497615262,982.114340466
FAM83C-AS1,352.0,0.548295454545,1000.0
FAM83D,2420.33333333,0.511734915537,998.752819614
FAM83E,889.5,0.639416661904,1000.0
FAM83F,6013.0,0.548659455649,997.984605819
FAM83G,3253.5,0.62674759487,999.82872802
FAM83H,4632.5,0.676326668395,995.497208075
FAM83H-AS1,1659.5,0.575593841302,994.1241278
FAM84A,3212.5,0.487470700651,999.408610629
FAM84B,3124.0,0.432910412157,1000.0
FAM85A,1361.0,0.584129316679,997.772828508
FAM85B,792.0,0.527777777778,1000.0
FAM86A,1289.77777778,0.575980324474,1000.0
FAM86B1,1279.26315789,0.568451393689,975.532573862
FAM86B2,851.5,0.567106021362,1000.0
FAM86B3P,1036.625,0.553774946149,1000.0
FAM86C1,1489.5,0.546325635672,933.585442841
FAM86C2P,1521.2,0.556569655526,990.693489756
FAM86DP,1587.0,0.555882523778,984.59655288
FAM86EP,987.777777778,0.547806957555,1000.0
FAM86FP,899.0,0.591289566427,1000.0
FAM86GP,971.0,0.585993820803,1000.0
FAM86HP,583.8,0.599146638559,1000.0
FAM86JP,1645.25,0.543798762162,991.842865187
FAM86KP,987.0,0.584599797366,1000.0
FAM86LP,853.0,0.588511137163,1000.0
FAM86MP,885.0,0.580790960452,1000.0
FAM87A,1828.25,0.51459396226,1000.0
FAM87B,1947.0,0.502824858757,1000.0
FAM89A,1351.33333333,0.507245429084,999.774926851
FAM89B,1336.33333333,0.672889240843,997.726655711
FAM8A1,4677.0,0.40880906564,998.92772893
FAM8A2P,1142.0,0.556917688266,1000.0
FAM8A3P,844.0,0.495260663507,1000.0
FAM8A4P,1213.0,0.511953833471,1000.0
FAM8A6P,1135.0,0.546255506608,1000.0
FAM90A1,1815.66666667,0.576184851,1000.0
FAM90A10P,1395.0,0.621505376344,1000.0
FAM90A11P,2218.0,0.586564472498,1000.0
FAM90A12P,2375.0,0.592421052632,1000.0
FAM90A13P,1395.0,0.6229390681,1000.0
FAM90A14P,1395.0,0.621505376344,1000.0
FAM90A15P,1395.0,0.622222222222,1000.0
FAM90A16P,1395.0,0.6229390681,1000.0
FAM90A17P,1957.0,0.605007664793,1000.0
FAM90A18P,1395.0,0.621505376344,1000.0
FAM90A19P,1395.0,0.621505376344,1000.0
FAM90A20P,1395.0,0.610035842294,1000.0
FAM90A21P,1396.0,0.620343839542,1000.0
FAM90A22P,1395.0,0.617204301075,1000.0
FAM90A23P,1395.0,0.621505376344,1000.0
FAM90A24P,1488.0,0.595148551826,1000.0
FAM90A25P,1395.0,0.602867383513,1000.0
FAM90A26,2492.0,0.583065810594,1000.0
FAM90A27P,933.0,0.583735578055,1000.0
FAM90A28P,931.5,0.565997803199,1000.0
FAM90A2P,2423.0,0.583986793232,1000.0
FAM90A3P,1395.0,0.61935483871,1000.0
FAM90A4P,1395.0,0.620071684588,1000.0
FAM90A5P,1395.0,0.622222222222,1000.0
FAM90A6P,1394.0,0.621233859397,1000.0
FAM90A7P,1395.0,0.620788530466,1000.0
FAM90A8P,1395.0,0.6229390681,1000.0
FAM90A9P,1395.0,0.621505376344,1000.0
FAM91A1,2055.5,0.390092097368,1000.0
FAM91A3P,2544.0,0.418238993711,1000.0
FAM92A1,1131.21052632,0.419319518646,1000.0
FAM92A1P1,890.0,0.404494382022,1000.0
FAM92A1P2,1666.0,0.40316762152,997.746825072
FAM92B,1340.0,0.533332974001,1000.0
FAM95B1,1565.75,0.541925271648,999.725009716
FAM96A,859.666666667,0.42741936984,1000.0
FAM96AP1,482.0,0.417012448133,1000.0
FAM96AP2,477.0,0.43605870021,1000.0
FAM96B,659.5,0.575669366891,1000.0
FAM98A,1527.375,0.459043432102,1000.0
FAM98B,2101.0,0.360573392866,988.547603222
FAM98C,1234.4,0.628949525429,996.667546751
FAM99A,1710.5,0.613348451399,994.430379747
FAM99B,1067.0,0.610121836926,1000.0
FAM9A,1531.5,0.453116738924,905.100644909
FAM9B,1871.0,0.409157147015,999.874308698
FAM9C,2851.6,0.381818391071,999.722454466
FAN1,2417.75,0.453467000375,995.495457412
FANCA,1087.375,0.553962577865,998.781028369
FANCB,2293.25,0.35859416195,1000.0
FANCC,1758.1,0.479727532664,998.984578384
FANCD2,2097.75,0.441082014678,998.693618055
FANCD2OS,620.666666667,0.482172686818,1000.0
FANCD2P2,1400.0,0.445714285714,1000.0
FANCE,2554.0,0.579483163665,1000.0
FANCF,4269.0,0.42422112907,999.529964747
FANCG,1037.125,0.558374419813,1000.0
FANCI,1670.23529412,0.436547794638,1000.0
FANCL,992.1,0.41425784225,1000.0
FANCM,2750.0,0.374397846376,1000.0
FANK1,963.272727273,0.460138821879,999.710296077
FANK1-AS1,428.0,0.532710280374,1000.0
FAP,1202.23076923,0.385288263893,1000.0
FAR1,2344.0,0.374973077496,999.4481409
FAR1-IT1,368.0,0.516304347826,1000.0
FAR1P1,934.0,0.388650963597,1000.0
FAR2,1180.6,0.469534651121,987.981330222
FAR2P1,1579.83333333,0.447336197085,999.911793243
FAR2P2,1166.5,0.479773592002,994.350282486
FAR2P3,547.0,0.493556080159,993.430656934
FAR2P4,1511.0,0.52355476973,1000.0
FARP1,1335.95121951,0.475687028612,999.736599316
FARP1-AS1,323.0,0.476780185759,1000.0
FARP2,1171.5,0.505471384636,999.514567807
FARS2,1087.75,0.519980379188,1000.0
FARSA,1296.6,0.619297649518,1000.0
FARSA-AS1,241.0,0.580912863071,1000.0
FARSB,3369.0,0.415850400712,1000.0
FARSBP1,1778.0,0.380202474691,998.866213152
FAS,1227.27777778,0.435206438486,1000.0
FAS-AS1,148.0,0.375770308123,1000.0
FASLG,1402.5,0.497468948117,995.731056564
FASN,2101.0,0.652806173976,995.72909054
FASTK,1391.94117647,0.633330960958,1000.0
FASTKD1,1368.54545455,0.369829127791,999.189517763
FASTKD2,2422.5,0.394346095836,1000.0
FASTKD3,1196.25,0.399898854434,1000.0
FASTKD5,2874.0,0.455114822547,1000.0
FAT1,3196.5,0.480048619372,999.90965344
FAT1P1,507.0,0.404339250493,1000.0
FAT2,9686.5,0.55231875643,999.655647383
FAT3,7870.0,0.481982075217,999.434453678
FAT4,8781.0,0.425666096838,999.461775578
FATE1,761.0,0.568492951907,1000.0
FAU,727.444444444,0.567714254055,998.516505172
FAUP1,414.0,0.574879227053,997.5
FAUP2,401.0,0.526184538653,1000.0
FAXC,3490.5,0.445155608262,998.868975117
FAXDC2,1198.375,0.514000399997,999.885110294
FBF1,2020.83333333,0.615554262361,999.676209336
FBL,809.818181818,0.566876178645,997.89706631
FBLIM1,1080.0,0.615095558382,998.13680819
FBLL1,1519.0,0.69387755102,996.013289037
FBLN1,1095.16666667,0.600139134074,1000.0
FBLN2,2107.57142857,0.591888258811,998.266231474
FBLN5,1324.77777778,0.538898643947,1000.0
FBLN7,1957.71428571,0.596279120559,999.719521316
FBN1,3367.375,0.47660989304,998.875408032
FBN2,5054.22222222,0.500564331184,998.96647112
FBN3,3756.375,0.601834311538,998.371562836
FBP1,1192.66666667,0.52302286371,998.388581952
FBP2,1305.0,0.521072796935,1000.0
FBP2P1,382.5,0.475792854275,1000.0
FBRS,1907.44444444,0.619664794466,997.813283138
FBRSL1,1413.75,0.689907990514,997.292578745
FBXL12,1115.61538462,0.612772789282,1000.0
FBXL13,1688.16666667,0.408404744752,1000.0
FBXL14,1205.5,0.550181588505,999.523128278
FBXL15,1263.28571429,0.633093919832,1000.0
FBXL16,2383.8,0.657198734201,998.274116681
FBXL17,3115.83333333,0.441110406463,998.087703441
FBXL18,2543.6,0.619636020523,993.687332413
FBXL19,2378.66666667,0.65940634549,1000.0
FBXL19-AS1,3951.0,0.526195899772,990.093980188
FBXL2,1342.86363636,0.463727144569,998.621576321
FBXL20,3337.0,0.474282666424,997.570850202
FBXL21,1126.125,0.42105242868,1000.0
FBXL22,1455.33333333,0.621428180917,1000.0
FBXL3,1530.83333333,0.470026347137,999.736119907
FBXL4,5422.5,0.39705126814,999.002618127
FBXL5,1454.53846154,0.430382555578,1000.0
FBXL6,1308.44444444,0.648215569871,1000.0
FBXL7,3426.66666667,0.551051223603,1000.0
FBXL8,847.0,0.662889719311,999.71114768
FBXO10,1968.8,0.547031075181,1000.0
FBXO11,1856.45454545,0.384680109945,999.171403944
FBXO15,1119.76923077,0.459377472382,999.975756988
FBXO16,920.818181818,0.464703848156,999.755044551
FBXO17,1521.42857143,0.59812552661,974.326793945
FBXO18,1224.5,0.512063258255,999.896382055
FBXO2,746.0,0.657005231671,1000.0
FBXO21,2325.75,0.497172472803,999.854795885
FBXO22,2098.55555556,0.455419088852,999.387960456
FBXO24,1322.33333333,0.586999787638,999.662276258
FBXO25,2046.3,0.435807192648,998.530815447
FBXO27,1151.14285714,0.597929671667,998.725535054
FBXO28,1911.4,0.442271209597,1000.0
FBXO3,2275.61538462,0.415585824705,1000.0
FBXO3-AS1,381.0,0.490794840701,1000.0
FBXO30,9009.0,0.347874347874,1000.0
FBXO31,2102.125,0.564345716877,1000.0
FBXO32,1941.33333333,0.499172269373,999.578999505
FBXO33,1597.33333333,0.566605564165,999.913171833
FBXO34,1738.33333333,0.474929211922,1000.0
FBXO36,2223.5,0.430818271611,996.444475151
FBXO36-IT1,582.0,0.508591065292,1000.0
FBXO36P1,471.0,0.435244161359,1000.0
FBXO38,1374.65,0.419153950079,1000.0
FBXO39,1287.33333333,0.465707678939,1000.0
FBXO4,1083.14285714,0.435003901359,1000.0
FBXO40,5929.0,0.468881767583,999.154691462
FBXO41,3790.8,0.638229033329,998.341714337
FBXO42,2805.0,0.488820537526,999.827942189
FBXO43,2873.33333333,0.410985449349,999.747283295
FBXO44,1593.22222222,0.601390906971,999.040996067
FBXO45,4794.0,0.409786709143,998.045879354
FBXO46,1427.66666667,0.597881149784,1000.0
FBXO47,2302.0,0.385751520417,1000.0
FBXO48,5666.0,0.388810448288,993.276716207
FBXO5,2289.33333333,0.370371953859,1000.0
FBXO6,1083.66666667,0.597408745486,999.778663125
FBXO7,1892.33333333,0.466702983242,999.320718098
FBXO8,1763.5,0.421988485407,1000.0
FBXO9,1384.38461538,0.446141864626,998.432083546
FBXW10,2819.4,0.473922786629,1000.0
FBXW11,1484.5,0.459635566838,998.3436853
FBXW11P1,1474.0,0.44369063772,1000.0
FBXW12,1593.16666667,0.468817946417,997.623428396
FBXW2,2818.8,0.483604431644,997.604756071
FBXW4,1437.0,0.562217236784,999.513973269
FBXW4P1,2239.0,0.586869138008,1000.0
FBXW5,1590.125,0.669347866038,1000.0
FBXW7,2095.15384615,0.424888307837,999.811245991
FBXW8,2500.66666667,0.515437909792,999.928067904
FBXW9,1585.33333333,0.636679750581,1000.0
FCAMR,1659.85714286,0.526364282051,996.757050171
FCAR,851.076923077,0.520436659273,999.685814526
FCER1A,965.0,0.432766697523,1000.0
FCER1G,568.0,0.487808633136,1000.0
FCER2,1542.57142857,0.584403875924,958.197078459
FCF1,1118.75,0.408581707591,997.057219993
FCF1P1,571.0,0.416812609457,1000.0
FCF1P10,479.0,0.379958246347,1000.0
FCF1P2,583.0,0.404802744425,1000.0
FCF1P3,590.0,0.394915254237,1000.0
FCF1P4,183.0,0.393442622951,1000.0
FCF1P5,482.0,0.406639004149,1000.0
FCF1P6,595.0,0.394957983193,1000.0
FCF1P7,558.0,0.410394265233,1000.0
FCF1P8,597.0,0.393634840871,1000.0
FCF1P9,282.0,0.358156028369,1000.0
FCGBP,6069.0,0.612344750786,837.01487738
FCGR1A,1070.25,0.457080255677,1000.0
FCGR1B,1008.5,0.472415429031,999.744979046
FCGR1C,843.0,0.482799525504,1000.0
FCGR2A,959.285714286,0.487026863521,1000.0
FCGR2B,2134.5,0.491494760872,1000.0
FCGR2C,862.166666667,0.509716774926,1000.0
FCGR3A,1713.42857143,0.48152251134,990.082295843
FCGR3B,1432.22222222,0.489563227112,1000.0
FCGRT,1053.11111111,0.616884876854,998.992971976
FCHO1,1139.36111111,0.608567017239,1000.0
FCHO2,1623.28571429,0.370409061759,999.913716241
FCHSD1,1974.6,0.570559177997,1000.0
FCHSD2,2055.88888889,0.450465272662,999.893842887
FCN1,2827.5,0.530396719144,993.800229621
FCN2,1000.0,0.597833360589,1000.0
FCN3,989.5,0.585570146786,986.289237991
FCRL1,1963.0,0.46302473735,1000.0
FCRL2,2153.6,0.451716593744,1000.0
FCRL3,2254.75,0.47915659282,984.133184141
FCRL4,2040.33333333,0.45797028691,1000.0
FCRL5,3358.375,0.478617458193,984.877334979
FCRL6,1167.42857143,0.545268131975,1000.0
FCRLA,1622.21428571,0.498569672802,1000.0
FCRLB,1435.66666667,0.616059044682,1000.0
FDCSP,566.0,0.385159010601,1000.0
FDFT1,1411.84615385,0.498949508174,997.452866942
FDPS,966.619047619,0.542259238548,1000.0
FDPSP1,1071.0,0.498599439776,987.701040681
FDPSP2,897.0,0.518394648829,1000.0
FDPSP3,1013.0,0.501480750247,1000.0
FDPSP4,1049.0,0.509056244042,1000.0
FDPSP5,1057.0,0.509933774834,1000.0
FDPSP6,512.0,0.51953125,1000.0
FDPSP7,1054.0,0.512333965844,1000.0
FDPSP8,1089.0,0.505968778696,1000.0
FDX1,3206.0,0.420149719276,999.060150376
FDX1L,868.888888889,0.636042938326,999.771140863
FDX1P1,551.0,0.548094373866,1000.0
FDX1P2,375.0,0.416,1000.0
FDXACB1,2202.0,0.452120899804,998.911247013
FDXR,1370.05,0.633846848738,1000.0
FECH,1269.0,0.506475410634,999.9479031
FECHP1,1214.0,0.459637561779,1000.0
FEM1A,9593.0,0.551860731784,956.467272158
FEM1AP1,1995.0,0.636591478697,998.990408884
FEM1AP2,1997.0,0.634451677516,998.487140696
FEM1AP3,1741.0,0.61688684664,992.472495657
FEM1AP4,1987.0,0.635631605435,998.986315256
FEM1B,2288.25,0.429651457225,1000.0
